1~5일 수익률 표준편차,6~10일 수익률 표준편차,11~15일 수익률 표준편차,16~20일 수익률 표준편차,stock_code,상장일,kospi200(-20),nasdaq(-20),putcall(-20),VIXCLS,미국10년물국채금리수익률(-20),시장금리국고채3년,회사명,경기국면
0.125146914,0.144780568,0.072514433,0.165811302,201490,2016-10-10,0.3136531365313653,0.0154473259245804,0.1376146788990824,13.38,0.0147232037691402,1.335,미투온,0
0.27840771,0.039104245,0.030886615,0.0538046,214180,2015-06-30,0.0979073243647232,-0.0232540804002188,0.2872340425531916,18.23,0.027360988526037,1.793,민앤지,0
0.076009427,0.163771054,0.069679933,0.050276585,301300,2020-10-28,-0.133406835722161,0.0236256649232697,-0.0086206896551723,40.28,0.1239067055393585,0.914,바이브컴퍼니,0
0.102111199,0.024616356,0.012770474,0.019105889,377740,2022-12-22,0.0456973293768545,-0.0510353432037332,-0.1679999999999999,21.97,0.0032777929527452,3.567,바이오노트,0
0.188610074,0.052873746,0.037372209,0.037429267,314930,2021-03-17,-0.0318979266347686,-0.0353671739112496,-0.1654135338345864,19.23,0.2644305772230888,1.177,바이오다인,0
0.034410275,0.044060776,0.069583022,0.065598819,86820,2018-08-20,-0.0100502512562814,-0.0032568811623802,0.2749999999999999,12.49,-0.0324324324324324,1.985,바이오솔루션,0
0.145827971,0.044341031,0.010537315,0.023515782,251120,2022-02-21,0.2622601279317695,-0.0037911612246047,-0.0625,,0.0850225225225225,2.363,바이오에프디엔씨,1
0.19567763,0.051332904,0.029591502,0.038984138,199730,2023-03-02,0.0564424173318132,-0.0369691944867036,0.011111111111111,19.59,0.1740152851263963,3.878,바이오인프라,0
0.045978473,0.049819253,0.039277411,0.02436282,99430,2021-09-27,0.0549095607235141,-0.0054066429615982,0.0,18.76,0.1351562500000001,1.566,바이오플러스,1
0.068253227,0.055525733,0.0293457489999999,0.01971015,308080,2021-08-25,-0.0082539682539682,0.0174237650330273,-0.2761194029850746,16.79,0.0476575121163165,1.435,바이젠셀,1
0.177717,0.02460061,0.041926758,0.077847081,323990,2020-09-22,-0.0535931790499391,-0.0528062145917649,-0.0608695652173911,26.86,-0.0276162790697672,0.897,박셀바이오,0
0.227001183,0.067347324,0.02678087,0.028020671,267790,2018-02-01,0.1898527004909982,0.0489630934737965,-0.2871287128712871,13.47,0.1059926620464737,2.249,배럴,0
0.148050015,0.03043268,0.049381201,0.030996806,382900,2022-06-17,0.2891304347826087,-0.0651886017144487,-0.146341463414634,31.13,0.1459827833572453,3.745,범한퓨얼셀,0
0.062727546,0.036963969,0.023206508,0.037942496,299910,2018-12-03,-0.0587937151545869,-0.0035952467612249,-0.18,16.44,-0.0649796938456732,1.924,베스파,0
0.292272387,0.065363652,0.139048438,0.06173154,225530,2015-12-17,0.189327485380117,-0.0008020003829128,0.0408163265306122,18.94,0.0226969292389853,1.726,보광산업,1
0.1101165749999999,0.021409064,0.021232334,0.013460795,250000,2017-06-08,-0.2018575851393187,0.0274491596440831,-0.0568181818181818,10.16,-0.090681153363978,1.637,보라티알,1
0.202791166,0.080227975,0.11859809,0.024080449,310210,2022-06-24,0.3031674208144796,-0.0177135466600804,0.1894736842105262,27.23,0.1261392635800218,3.523,보로노이,0
0.251116632,0.055714226,0.044238072,0.035734115,338220,2021-02-26,-0.0506630397823868,-0.0163250996613374,-0.2424242424242424,27.95,0.4285714285714286,1.02,뷰노,0
0.053756609,0.031945704,0.034386872,0.042745058,337930,2020-08-13,-0.0264054514480409,0.0514052788935817,0.0105263157894737,22.13,0.0889967637540454,0.815,브랜드엑스코퍼레이션,0
0.744782023,0.036600232,0.027899498,0.024308373,99390,2021-08-19,-0.0397022332506203,-0.0108065222986187,-0.1119999999999998,21.67,-0.0133124510571651,1.36,브레인즈컴퍼니,1
0.0609880149999999,0.034050727,0.034660453,0.031778735,288330,2019-12-20,-0.0489913544668588,0.0447919540400114,-0.2524271844660194,12.51,0.0852625635234332,1.392,브릿지바이오,1
0.047605514,0.029075626,0.030668355,0.035415011,365900,2022-02-24,0.1205772811918062,-0.0372637281641026,0.1140350877192983,30.32,0.1081530782029951,2.226,브이씨,1
0.124158093,0.060519518,0.040875457,0.035565615,251630,2017-07-13,0.0017079419299743,0.0106991058264926,-0.02803738317757,9.9,0.0771017185322804,1.745,브이원텍,1
0.121003954,0.006604771,0.024453793,0.011973429,318410,2020-09-21,-0.1834341906202723,-0.0458388178895395,0.1276595744680853,27.78,0.0657492354740059,0.904,비비씨,0
0.344488814,0.035673618,0.0262622729999999,0.0136282789999999,146320,2022-03-03,0.0383813099707968,-0.0461611218586613,0.1339285714285714,30.48,0.0228758169934639,2.195,비씨엔씨,1
0.27212336,0.079494635,0.017782801,0.029647513,138580,2017-11-30,-0.0585065434949961,0.0160589404071243,0.2911392405063291,11.28,0.0166028097062578,2.075,비즈니스온,1
0.13783928,0.088436152,0.088023537,0.055796837,357880,2021-11-10,-0.1236611489776046,0.090236954958325,-0.0275229357798165,18.73,-0.0667963683527885,1.877,비트나인,1
0.483750078,0.034970387,0.0273370989999999,0.012299797,238200,2018-12-26,0.1162657502863686,-0.1255223089338537,0.125,30.41,-0.1012740934335184,1.807,비피도,0
0.4522174289999999,0.051578998,0.0561533349999999,0.049427189,352820,2020-10-15,-0.0327490774907749,0.0786826895182986,0.0476190476190476,26.97,0.0551523947750363,0.877,빅히트,0
0.069616104,0.016447279,0.015421641,0.026145038,419120,2022-10-27,-0.0084674005080439,0.0217443777790511,0.2021276595744681,27.39,0.0594923320994182,4.254,산돌,0
0.659707031,0.018883538,0.027549374,0.070720202,419050,2023-02-03,-0.0599889928453496,0.1839433176726874,0.0340909090909091,18.33,-0.0443820224719101,3.11,삼기이브이,0
0.067101416,0.016928142,0.038345952,0.037980456,207940,2016-11-10,0.2679394338380514,0.0072390862516273,0.1274509803921568,14.74,0.1457063711911357,1.465,삼성바이오로직스,0
0.020408136,0.025649717,0.033184379,0.024569758,225190,2017-06-02,-0.0311077389984825,0.0282272660930105,0.4499999999999999,9.75,-0.0586984262016162,1.63,삼양옵틱스,1
0.028503631,0.037127658,0.0280765029999999,0.005477226,272550,2017-11-29,-0.0543735224586288,0.0274522893588657,0.1,10.7,-0.0193929173693084,2.112,삼양패키징,1
0.780604917,0.007979787,0.014841395,0.016115738,361670,2021-05-21,0.0089709762532983,-0.0343208868982853,-0.1654676258992805,20.15,0.0442591404746632,1.095,삼영에스앤씨,1
0.303229011,0.069996236,0.060338818,0.043671696,263810,2017-10-16,-0.2354903268845897,0.0234187599567081,0.3578947368421052,9.91,0.0183527305282005,1.927,상신전자,1
0.4723347249999999,0.054151805,0.053986183,0.09701153,107600,2022-08-04,-0.2182203389830509,0.0900765041979747,0.2530120481927711,21.44,-0.0979999999999999,3.114,새빗켐,0
0.644338343,0.0300161289999999,0.055145761,0.035090911,411080,2023-02-15,0.0971563981042653,0.0915524076785176,-0.0808080808080807,18.23,0.112659353691076,3.502,샌즈랩,0
0.182525738,0.019433939,0.017919542,0.027208455,252990,2021-05-20,0.015033407572383,-0.0375347030526813,0.1818181818181818,20.67,0.086900129701686,1.103,샘씨엔에스,1
0.026313058,0.026330173,0.017333638,0.024089105,263540,2017-09-15,-0.1198473282442748,0.0332968359671499,-0.0093457943925233,10.17,0.0009153318077801,1.739,샘코,1
0.361159157,0.045765817,0.012887319,0.049517855,378800,2022-10-19,0.1639511201629326,-0.0399093083017283,0.0370370370370369,30.76,0.1338426711941143,4.331,샤페론,0
0.277978609,0.034278083,0.044665165,0.044451243,294630,2020-02-20,0.2623178348369188,0.046187212378421,-0.1388888888888889,15.56,-0.0941652224147892,1.234,서남,1
0.2395517329999999,0.0626674,0.096806988,0.138800043,92190,2020-03-06,0.3496862521391899,-0.0870818481593637,0.096774193548387,41.94,-0.4203539823008849,1.078,서울바이오시스,1
0.238775036,0.033488759,0.036013928,0.026283968,178320,2017-03-27,0.2129538763493621,-0.0056568123852629,-0.3545454545454546,12.5,0.0087609511889863,1.65,서진시스템,1
0.158717888,0.039324611,0.016780256,0.031247288,140070,2017-01-25,0.0860869565217392,0.0253117092521006,0.0689655172413794,10.81,-0.0187101910828025,1.647,서플러스글로벌,0
0.683715802,0.050168247,0.060312727,0.026703502,357550,2020-12-23,0.0975024015369836,0.0640644125476961,0.231404958677686,23.31,0.0442176870748298,0.932,석경에이티,0
0.086046633,0.033380189,0.023322135,0.060409122,171090,2017-09-20,-0.1007137192704202,0.02601673117789,-0.0714285714285715,9.78,0.0130807397383851,1.775,선익시스템,1
0.740673162,0.079072859,0.020558526,0.036677268,86710,2021-01-27,0.2960242005185824,0.0563311879788683,-0.0806451612903226,37.21,0.098936170212766,0.982,선진뷰티사이언스,0
0.338947463,0.038001618,0.0253134749999999,0.08961472,365340,2022-07-28,-0.1887029288702928,0.0764482653089126,0.6000000000000001,22.33,-0.0768975803778587,3.13,성일하이텍,0
0.0558270099999999,0.0509522519999999,0.066249717,0.02635204,148150,2019-07-30,0.1245339299030574,0.0249865183695361,0.3714285714285714,13.94,0.0440283400809717,1.301,세경하이테크,0
0.198380266,0.078317284,0.025942378,0.033964938,214310,2015-06-25,-0.0093457943925232,0.004792128622483,0.1020408163265307,14.01,0.1177578897786151,1.814,세미콘라이트,0
0.330720022,0.0277518829999999,0.034597355,0.024401701,396300,2022-03-24,-0.2261247040252565,0.0333251769448275,0.1730769230769229,21.67,0.1624365482233503,2.455,세아메카닉스,1
0.463331356,0.063341085,0.062555032,0.038903625,258830,2018-05-29,-0.1386410432395333,0.0520189685801708,0.5454545454545454,17.02,-0.0235849056603772,2.189,세종메디칼,0
0.069413493,0.036319857,0.0155961529999999,0.021088931,75580,2015-11-30,-0.1191780821917808,0.0145970852399208,0.0659340659340659,16.13,0.0211397058823528,1.785,세진중공업,1
0.074795769,0.054527681,0.046882971,0.037094204,234340,2019-07-12,-0.0305555555555555,0.0457961220008769,-0.1441441441441442,12.39,0.0283109404990402,1.424,세틀뱅크,0
0.030103106,0.041799821,0.004744154,0.0149429919999999,145210,2015-03-19,0.0498281786941581,0.0118037404323272,-0.3389830508474576,14.07,-0.0961357210179075,1.825,세화아이엠씨,0
0.145397895,0.149802413,0.075739666,0.083471864,347000,2020-10-29,-0.1086873325679296,-0.0283970662713459,-0.1504424778761061,37.59,0.1399116347569955,0.927,센코,0
0.273514597,0.095474358,0.096941699,0.057137842,308170,2019-11-25,0.0175953079178885,0.0232872779068367,0.2261904761904762,11.87,-0.0401084010840109,1.475,센트랄모텍,1
0.187560915,0.057371744,0.0291368839999999,0.027969322,331920,2020-08-21,0.3419047619047619,0.087016778151614,0.0743801652892561,22.54,0.1107325383304942,0.854,셀레믹스,0
0.260793842,0.035870698,0.030314386,0.093859006,299660,2019-02-20,0.0579608938547486,0.0664367874771598,-0.0476190476190475,14.02,-0.0414545454545454,1.802,셀리드,0
0.096198753,0.021131067,0.059342329,0.04734255,268600,2018-11-09,-0.0337601862630965,0.0045338460980337,-0.0645161290322581,17.36,0.0227344490053678,1.96,셀리버리,0
0.099864218,0.017510083,0.027601902,0.0066509399999999,91990,2017-07-28,-0.1349999999999999,0.0387087063676145,-0.2293577981651376,10.29,0.0065104166666667,1.723,셀트리온헬스케어,1
0.733839085,0.12016212,0.013728547,0.02314865,290690,2020-11-06,0.0552380952380953,0.0268558598984858,0.0,24.86,-0.0166880616174582,0.943,소룩스,0
0.335462616,0.0605378969999999,0.011963403,0.045900468,248070,2021-02-02,0.3028222730739893,0.0555138180079031,0.0098039215686274,25.56,0.1298429319371727,0.98,솔루엠,0
0.19506047,0.02170675,0.068129157,0.047723233,304100,2020-07-23,-0.3713768115942029,0.0804265107189423,-0.3109243697478991,26.08,-0.1163475699558175,0.798,솔트룩스,0
0.201308241,0.057060126,0.032313109,0.044593688,50960,2016-10-11,0.3059566787003611,0.03363947856554,0.0,15.36,0.0394581861012957,1.373,수산아이앤티,0
0.040939871,0.031395621,0.034744064,0.041102883,126720,2022-08-01,-0.260905691732447,0.1134847130975404,0.2142857142857142,22.84,-0.0934515688949522,3.081,수산인더스트리,0
0.149596798,0.021265512,0.080742975,0.040546023,317770,2019-08-01,0.1627376425855513,0.000635225864958,0.2134831460674158,17.87,0.0302874743326488,1.309,슈프리마아이디,0
0.39629208,0.10554517,0.0563320339999999,0.029274357,276040,2022-02-04,0.4325000000000001,-0.0797063304772236,0.2358490566037736,23.22,0.0402266288951842,2.194,스코넥,1
0.151597962,0.101501739,0.013833582,0.037298365,330730,2022-02-25,0.0316070068545315,0.0090475217773802,-0.3836477987421384,27.59,0.1079865016872889,2.244,스톤브릿지벤처스,1
0.483851876,0.021389717,0.033946178,0.047254979,253450,2017-11-24,-0.0581490581490582,0.0473693362470877,0.4923076923076921,9.67,-0.0368530020703933,2.169,스튜디오드래곤,1
0.72009184,0.034685155,0.062232291,0.03657763,408900,2023-02-07,-0.0107102593010145,0.1176984724686815,-0.0833333333333332,18.66,0.0080221300138312,3.315,스튜디오미르,0
0.183885908,0.0063273219999999,0.034540599,0.032870701,269620,2017-12-26,-0.0410297666934834,0.0118397476746459,-0.0329670329670329,10.25,0.0435510887772194,2.129,시스웍,1
0.193313282,0.073216344,0.0149538289999999,0.012816708,290520,2020-07-06,-0.0956204379562043,0.040100529194244,-0.0188679245283018,27.94,-0.2508398656215005,0.854,신도기연,0
0.07546584,0.071140249,0.027127329,0.021572946,215600,2016-12-06,-0.2033898305084746,0.027625923460131,0.0198019801980198,11.79,0.3134573304157548,1.737,신라젠,0
0.367516193,0.035179639,0.089020318,0.143706186,2800,2017-02-28,-0.1524341580207502,0.0442113937366299,-0.0272727272727273,12.92,-0.0401459854014599,1.67,신신제약,1
0.201207537,0.059135336,0.068102606,0.049939844,226330,2019-12-17,-0.018491124260355,0.0309113310479707,0.0104166666666667,12.29,0.0487122060470324,1.363,신테카바이오,1
0.137869025,0.024406085,0.044067868,0.038147503,243840,2017-09-27,-0.0224111282843894,0.0124200863285761,-0.0760869565217392,9.87,0.0502583372475342,1.887,신흥에스이씨,1
0.068174724,0.037135522,0.048584432,0.027205202,257720,2021-09-29,0.0173160173160171,-0.0466969872634805,-0.1810344827586206,22.56,0.1901462663587376,1.603,실리콘투,1
0.059774267,0.048930103,0.045387972,0.051969145,160980,2015-06-17,0.250219490781387,-0.0028559951484197,-0.1473684210526314,14.5,0.0519362186788157,1.8,싸이맥스,0
0.566338174,0.078959781,0.04807543,0.018935496,356890,2021-03-11,0.0556165386022686,-0.0646769180404268,0.163793103448276,21.91,0.3055793991416307,1.179,싸이버원,0
0.059195211,0.026174071,0.03722616,0.040493172,217330,2018-11-22,-0.0855899419729206,-0.0280766530958951,-0.1935483870967742,,-0.0195137555982085,1.942,싸이토젠,0
0.032736952,0.033122757,0.0390873,0.02369004,403550,2022-08-22,-0.2019279553526128,0.0782971780423678,-0.0297029702970297,23.8,0.0602066262914142,3.245,쏘카,0
0.056444991,0.058986549,0.063036838,0.033930709,352480,2021-05-17,0.0971039182282793,-0.0348398916281906,-0.0942028985507246,19.72,0.0155279503105589,1.107,씨앤씨인터내셔널,1
0.083818059,0.021655669,0.024043357,0.036712777,264660,2018-01-25,-0.0131477184841454,0.069030103960173,-0.0853658536585365,11.58,0.0879211175020542,2.215,씨앤지하이테크,0
0.056242128,0.040724108,0.033583225,0.025863004,352700,2021-01-28,0.3596856218215443,0.0327138283825247,0.0999999999999998,30.21,0.0939524838012957,0.977,씨앤투스성진,0
0.068457563,0.036456851,0.0149439949999999,0.013359154,297090,2019-11-21,0.0689393939393938,0.0416490351825205,0.1382978723404255,13.13,-0.0135516657255786,1.462,씨에스베어링,1
0.053488709,0.021558223,0.005138871,0.02386577,225330,2016-04-07,-0.0234776228906823,0.0527001095775363,-0.0192307692307692,16.16,-0.0648936170212765,1.468,씨엠에스에듀,1
0.158640458,0.030525842,0.034416813,0.0290975429999999,340810,2023-05-19,-0.0888290713324361,0.0510566930689273,-0.1717171717171717,16.81,0.0232623318385649,3.34,씨유박스,0
0.186838179,0.03065637,0.0151788339999999,0.00947407,376290,2021-10-08,0.4424157303370786,-0.0305296550736768,0.1149425287356322,18.77,0.1734921816827996,1.701,씨유테크,1
0.4051943639999999,0.039241343,0.070208283,0.035818892,47920,2015-12-21,0.0817417876241406,-0.0356205085550512,-0.2258064516129032,18.7,-0.017387427552385,1.658,씨트리,1
0.117885885,0.024008478,0.034891876,0.035198338,260930,2017-12-07,0.1345029239766082,-0.0018765663525007,0.0,10.16,0.0,2.094,씨티케이코스메틱스,1
0.092069794,0.039085931,0.013100267,0.032593174,125210,2019-03-29,-0.0367979341510652,0.0097190811838323,0.1081081081081081,13.71,-0.133381660021747,1.69,아모그린텍,0
0.169551402,0.022679109,0.021960009,0.060451237,357580,2021-06-25,-0.1426920854997111,0.0461136257335177,-0.4513888888888888,15.62,-0.0518659076533838,1.441,아모센스,1
0.318853862,0.086292219,0.17840854,0.024599228,136410,2022-02-07,0.2677925211097709,-0.0560991037089353,0.0446428571428569,22.86,0.0917378917378917,2.237,아셈스,1
0.280710584,0.025852988,0.034694337,0.123457308,246720,2017-03-20,0.1227544910179641,0.0106909421537035,-0.306930693069307,11.34,0.0283833813245577,1.67,아스타,1
0.083983778,0.047915624,0.024628987,0.0128921289999999,159010,2021-10-07,0.4938440492476061,-0.0489459343695177,0.3837209302325581,19.54,0.1781033153430995,1.704,아스플로,1
0.073173615,0.159367679,0.076170578,0.032426964,127710,2015-07-31,0.0072727272727273,0.0238699964966875,-0.1965811965811965,12.12,-0.0144104803493448,1.768,아시아경제,0
0.074117791,0.040874038,0.034510795,0.03594308,267850,2018-11-23,-0.1788581623550401,-0.0472907587156624,0.1071428571428572,21.52,-0.0038999025024374,1.914,아시아나IDT,0
0.044620713,0.0740737,0.014479814,0.037736256,227610,2017-07-12,0.0395528804815132,-0.0043518813173515,0.0804597701149425,10.3,0.0910351201478743,1.762,아우딘퓨쳐스,1
0.138963851,0.01936032,0.013999393,0.012424975,332370,2020-08-24,0.1951111111111112,0.0736057739541797,-0.1858407079646016,22.37,0.0341463414634146,0.824,아이디피,0
0.124707967,0.050634889,0.054234187,0.041321121,289010,2019-07-11,-0.0174613834788448,0.0525888325636449,0.28125,12.93,-0.0152890587673196,1.419,아이스크림에듀,0
0.301545325,0.026721022,0.03676089,0.08304795,214430,2015-07-30,0.0396039603960396,0.019670357177991,-0.2319999999999999,12.13,-0.0406538139145012,1.735,아이쓰리시스템,0
0.087533394,0.018824001,0.0293259779999999,0.014829127,368600,2022-07-29,-0.2343619683069224,0.1028086241292502,0.263157894736842,21.33,-0.0754586362062997,3.009,아이씨에이치,0
0.315714749,0.057415695,0.093583081,0.04848739,226350,2016-02-03,0.0450992182802165,-0.0765583821114115,-0.3888888888888888,21.65,-0.1465437788018432,1.496,아이엠텍,1
0.026978288,0.019042899,0.033385221,0.010273996,39570,2015-09-24,-0.0304968027545498,0.0117508727660609,-0.1962616822429906,23.47,-0.018256503879507,1.63,아이콘트롤스,0
0.363214293,0.013624537,0.030374529,0.036898469,262840,2021-02-05,0.0986977381768334,0.0543532295551187,0.3163265306122449,20.87,0.0151921358355673,0.982,아이퀘스트,0
0.036908427,0.1066094649999999,0.082479555,0.021561192,175250,2018-07-12,0.1251896813353565,0.0027170585441316,0.1758241758241758,12.58,-0.0323679727427598,2.09,아이큐어,0
0.2072067249999999,0.153013029,0.056517767,0.039528698,372800,2021-11-11,-0.00109829763866,0.0539200637293473,-0.0357142857142857,17.66,0.0356200527704486,1.913,아이티아이즈,1
0.141403296,0.045157912,0.050628925,0.018320262,84850,2019-11-07,-0.1113243761996161,0.0578371065583742,-0.3611111111111111,12.73,0.095808383233533,1.541,아이티엠반도체,1
0.044890456,0.047151331,0.029589779,0.01622914,114840,2021-10-28,0.0261398176291793,0.0544869988170604,0.0736842105263158,16.53,0.0388739946380698,2.017,아이패밀리에스씨,1
0.556741895,0.01875332,0.033681701,0.026634996,139990,2021-08-20,0.2205479452054795,-0.019896231691827,0.4673913043478261,18.56,-0.0296643247462917,1.364,아주스틸,1
0.025243554,0.027493945,0.021042148,0.048929061,13310,2015-12-22,0.2124105011933175,-0.0261755183959546,0.0,16.6,-0.01965163019205,1.672,아진산업,1
0.045188417,0.027284703,0.039626973,0.047109903,158430,2019-10-17,-0.0929596719070403,-0.0071734777818924,0.05,13.79,-0.0235030777839954,1.375,아톤,1
0.303444929,0.022697797,0.150287368,0.027501364,65660,2016-02-15,0.3002770083102493,-0.0754409872697724,-0.1454545454545456,,-0.1462102689486552,1.484,안트로젠,1
0.449631212,0.065565105,0.043613301,0.019653549,260660,2018-02-12,1.0144312393887946,-0.0532387586797645,0.3010752688172042,25.61,0.1195141065830722,2.302,알리코제약,0
0.37581656,0.07386598,0.037391536,0.00704961,361570,2021-11-22,-0.0458015267175573,0.0545574500913954,-0.2018348623853211,19.17,-0.0520514390691977,2.018,알비더블유,1
0.716054057,0.031612134,0.059346129,0.0260139389999999,140670,2017-08-11,0.5867689357622246,-0.0151446413848332,-0.0084745762711864,15.51,-0.0561749571183533,1.804,알에스오토메이션,1
0.669048614,0.025850783,0.045130887,0.043274219,347860,2020-12-21,-0.0111167256189994,0.0759740381164313,0.5316455696202531,25.16,0.1001164144353898,0.959,알체라,0
0.204328138,0.064879635,0.051618892,0.037432539,314140,2022-09-29,0.5220377790497996,-0.0647044341021153,0.329896907216495,31.84,0.1466707579011967,4.303,알피바이오,0
0.081767812,0.023141564,0.029583391,0.011960644,291650,2020-09-16,-0.1398687448728466,-0.0018303295324871,-0.0964912280701753,26.04,-0.0072992700729926,0.91,압타머사이언스,0
0.157437394,0.026571507,0.065262646,0.029817663,293780,2019-06-12,-0.1772853185595568,0.0113878985136333,-0.2222222222222222,15.91,-0.0976020193521244,1.469,압타바이오,0
0.090681459,0.057237156,0.039608863,0.026314768,18250,2018-03-22,0.0102657004830919,0.0187515271296787,0.1645569620253164,23.34,-0.013018156903049,2.256,애경산업,0
0.216781937,0.034083544,0.032495153,0.030863117,196300,2016-12-07,-0.3618899273104882,0.0268624295664607,0.0782608695652173,12.22,0.2874058127018297,1.736,애니젠,0
0.045547195,0.021814743,0.041271576,0.016367743,290740,2018-08-28,-0.1106060606060606,0.0451146162132904,-0.0961538461538462,12.5,-0.0391627278865631,1.965,액트로,0
0.039931404,0.039808944,0.069157704,0.043219463,238090,2016-10-12,0.3890386343216532,0.0141135031622192,0.0,15.91,0.0430932703659976,1.353,앤디포스,0
0.087647778,0.042508858,0.029603091,0.03797798,129890,2020-12-02,-0.1834343434343434,0.1070321682149699,-0.4275362318840578,21.17,0.2049286640726328,0.982,앱코,0
0.718398742,0.05696721,0.148675267,0.050311013,174900,2017-09-18,-0.1707680835197614,0.0373102740119293,0.3020833333333335,10.15,0.0022758306781975,1.742,앱클론,1
0.0970811,0.055598939,0.042964113,0.020851067,255440,2017-09-29,-0.0531437125748501,0.0038561750753614,0.0,9.51,0.0886374351720886,1.888,야스,1
0.090133595,0.0295363,0.023507084,0.041618469,137310,2021-07-16,-0.1080711354309165,0.0269593141874526,0.0285714285714286,18.45,-0.0984060984060984,1.451,에스디바이오센서,1
0.034830059,0.041626878,0.038290834,0.012155164,217480,2017-03-02,-0.1206611570247933,0.0463221867980738,0.0408163265306122,11.81,-0.0064672594987873,1.713,에스디생명공학,1
0.037175368,0.028198316,0.016488632,0.048182497,304360,2023-05-04,-0.017578125,0.0023730981046881,-0.0176991150442475,20.09,0.0184680593399939,3.21,에스바이오메딕스,0
0.680395821,0.047430085,0.020299828,0.030463306,389500,2022-10-17,0.3017944535073409,-0.105212642208763,-0.1296296296296297,31.37,0.1514024041213506,4.239,에스비비테크,0
